Time,Signal,MaxFrequency
0.0,2.0,23.0
0.001,1.9886090532807756,23.0
0.002,1.9546553981605483,23.0
0.003,1.8987920556106235,23.0
0.004,1.8220923745713473,23.0
0.005,1.726027831569207,23.0
0.006,1.612437600402718,23.0
0.007,1.483490525823953,23.0
0.008,1.3416402933675369,23.0
0.009000000000000001,1.1895747291904906,23.0
0.01,1.030160286030324,23.0
0.011,0.8663828716170475,23.0
0.012,0.7012862519979519,23.0
0.013000000000000001,0.5379093126653949,23.0
0.014,0.3792234840662514,23.0
0.015,0.22807163452356027,23.0
0.016,0.08710970289042375,23.0
0.017,-0.04124771397617377,23.0
0.018000000000000002,-0.1548766863948029,23.0
0.019,-0.25198716333339455,23.0
0.02,-0.3311591713799411,23.0
0.021,-0.39137124870797424,23.0
0.022,-0.4320205235138329,23.0
0.023,-0.4529340206885958,23.0
0.024,-0.4543709634464528,23.0
0.025,-0.43701602444882115,23.0
0.026000000000000002,-0.4019636697238993,23.0
0.027,-0.35069392444924624,23.0
0.028,-0.2850400685673478,23.0
0.029,-0.20714893851121963,23.0
0.03,-0.11943466551982346,23.0
0.031,-0.02452681790671002,23.0
0.032,0.0747859686441405,23.0
0.033,0.17561569457689385,23.0
0.034,0.2750367860423393,23.0
0.035,0.3701486793234192,23.0
0.036000000000000004,0.45813789228198026,23.0
0.037,0.5363382856790342,23.0
0.038,0.6022882549476339,23.0
0.039,0.6537836569863185,23.0
0.04,0.6889253654581393,23.0
0.041,0.706160460071602,23.0
0.042,0.7043161880508682,23.0
0.043000000000000003,0.6826259867059206,23.0
0.044,0.6407470215473634,23.0
0.045,0.5787688713039674,23.0
0.046,0.49721317580567936,23.0
0.047,0.39702425114198187,23.0
0.048,0.27955086486632896,23.0
0.049,0.14651954836504266,23.0
0.05,3.3306690738754696e-16,23.0
0.051000000000000004,-0.15763670241065392,23.0
0.052000000000000005,-0.32376621122996935,23.0
0.053,-0.4955643403364872,23.0
0.054,-0.6700647067081366,23.0
0.055,-0.8442193829489729,23.0
0.056,-1.0149612985907468,23.0
0.057,-1.1792670914489216,23.0
0.058,-1.3342191008315725,23.0
0.059000000000000004,-1.477065212187408,23.0
0.06,-1.6052753074652737,23.0
0.061,-1.7165931461106874,23.0
0.062,-1.8090825967721806,23.0
0.063,-1.8811672574485054,23.0
0.064,-1.9316626395239496,23.0
0.065,-1.9598002460426747,23.0
0.066,-1.9652430434346826,23.0
0.067,-1.948092005205769,23.0
0.068,-1.9088835921037846,23.0
0.069,-1.8485782220962945,23.0
0.07,-1.7685399712040613,23.0
0.07100000000000001,-1.6705079289175284,23.0
0.07200000000000001,-1.5565598057714873,23.0
0.073,-1.4290685520421853,23.0
0.074,-1.2906528920970446,23.0
0.075,-1.14412280563537,23.0
0.076,-0.9924210922676011,23.0
0.077,-0.838562237397825,23.0
0.078,-0.6855698535000523,23.0
0.079,-0.5364140004434573,23.0
0.08,-0.39394969090925513,23.0
0.081,-0.2608578621026242,23.0
0.082,-0.13959004341516057,23.0
0.083,-0.03231787251175133,23.0
0.084,0.0591114888903036,23.0
0.085,0.133213111402381,23.0
0.08600000000000001,0.18889444082577445,23.0
0.08700000000000001,0.22547720065740318,23.0
0.088,0.24271059931373185,23.0
0.089,0.24077556853699944,23.0
0.09,0.22027994653733118,23.0
0.091,0.18224470831229278,23.0
0.092,0.12808153233384834,23.0
0.093,0.059562173508009075,23.0
0.094,-0.021219716772971742,23.0
0.095,-0.11189352511558892,23.0
0.096,-0.2098624258754354,23.0
0.097,-0.31235888558608893,23.0
0.098,-0.41650376228053954,23.0
0.099,-0.5193677649039925,23.0
0.1,-0.6180339887498928,23.0
0.101,-0.7096602203592768,23.0
0.10200000000000001,-0.791539710076138,23.0
0.10300000000000001,-0.8611591423495554,23.0
0.10400000000000001,-0.9162525922516616,23.0
0.105,-0.9548503403224579,23.0
0.106,-0.9753215250142285,23.0
0.107,-0.9764097404556652,23.0
0.108,-0.9572608343113652,23.0
0.109,-0.9174423231099673,23.0
0.11,-0.8569540171643846,23.0
